ym:s:bounce	ym:s:browser	ym:s:clientID	ym:s:date	ym:s:dateTime	ym:s:dateTimeUTC	ym:s:deviceCategory	ym:s:endURL	ym:s:from	ym:s:goalsDateTime	ym:s:goalsID	ym:s:goalsSerialNumber	ym:s:isNewUser	ym:s:lastAdvEngine	ym:s:lastReferalSource	ym:s:lastSearchEngine	ym:s:lastSearchEngineRoot	ym:s:lastSocialNetwork	ym:s:lastSocialNetworkProfile	ym:s:lastTrafficSource	ym:s:mobilePhone	ym:s:operatingSystem	ym:s:operatingSystemRoot	ym:s:pageViews	ym:s:referer	ym:s:regionCity	ym:s:regionCityID	ym:s:regionCountry	ym:s:regionCountryID	ym:s:startURL	ym:s:visitDuration	ym:s:visitID	ym:s:watchIDs
0	safari_mobile	1688002865434379316	2023-06-29	2023-06-29 04:41:05	2023-06-29 04:41:05	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	apple	ios15	ios_double	2	https://yandex.ru/	Izhevsk	44	Russia	225	https://zeonpbx.ru/call-center	20	3625468769552564502	[3625468769552564502,3625473891134865728,3625472622539047089]
0	chromemobile	168057742226104751	2023-04-04	2023-04-04 06:04:24	2023-04-04 06:04:24	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_13	android	1			0	Russia	225	https://zeonpbx.ru/	60	1678944403208012049	[1678944403208012049,1678960060989440185,1678948339049562297]
1	android_browser	1682065218944469147	2023-04-21	2023-04-21 11:20:18	2023-04-21 11:20:18	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	infinix	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2068950080309952877	[2068950080309952877]
0	miui	168458047494150150	2023-05-20	2023-05-20 14:08:20	2023-05-20 14:08:20	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	thevoicemag.ru					ad	xiaomi	android_10	android	1	https://thevoicemag.ru/		0	Russia	225	https://zeonpbx.ru/call-center	16	2728421170524192788	[2728421170524192788,2728425204303527996]
0	chromemobile	1688228143921463391	2023-07-03	2023-07-03 18:02:14	2023-07-03 18:02:14	2	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined						ad	samsung	android_13	android	1		Novorossiysk	970	Russia	225	https://zeonpbx.ru/	15	3728666675292930145	[3728666675292930145,3728670687009964129]
0	chrome	1686908690207964768	2023-06-16	2023-06-16 12:44:50	2023-06-16 12:44:50	1	https://zeonpbx.ru/corporatesomcard		[\'2023-06-16 12:52:10\']	[292370736]	[1]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic		macos_or_other	macos	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/corporatesomcard	440	3338637209306399089	[3338637209306399089,3338752706656076210,3338641288657633714]
1	chrome	1682678147173775147	2023-04-28	2023-04-28 13:35:46	2023-04-28 13:35:46	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows_or_other	windows	1	https://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	0	2229625569770733575	[2229625569770733575]
0	chromemobile	1687093180562636161	2023-06-18	2023-06-18 15:59:38	2023-06-18 15:59:38	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	google	android_12	android	2	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/internet	27	3386999784631435435	[3386999784631435435,3387003213420167504,3387007146579722576]
0	yandexsearch	1687501082913585410	2023-06-23	2023-06-23 09:18:03	2023-06-23 09:18:03	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_pie90	android	1			0	Russia	225	https://zeonpbx.ru/call-center	79	3493929642791797061	[3493929642791797061,3493950281699819690]
1	chromemobile	1682438312843585022	2023-06-21	2023-06-21 13:17:53	2023-06-21 13:17:53	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad	huawei	android_11	android	1		Budennovsk	11055	Russia	225	https://zeonpbx.ru/call-center	0	3452403259766472881	[3452403259766472881]
1	chromemobile	1688913102596711762	2023-07-09	2023-07-09 17:31:42	2023-07-09 17:31:42	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_13	android	1		Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/call-center	0	3864081765728256056	[3864081765728256056]
1	miui	1689535366860673300	2023-07-16	2023-07-16 22:22:34	2023-07-16 22:22:34	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1			0		0	https://zeonpbx.ru/medcentre	0	4027201775067988363	[4027201775067988363]
0	chromemobile	1682051989918400620	2023-04-21	2023-04-21 07:39:57	2023-04-21 07:39:57	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_10	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/	17	2065484476514042050	[2065484476514042050,2065488837732204772]
1	chrome	1685433679491078288	2023-05-30	2023-05-30 11:01:19	2023-05-30 11:01:19	1	https://zeonpbx.ru/call-center?etext=2202.XqRwa6GbnlIj_YrO1pWeFWxvdnN6YWVnc2lkcXB6cWU.d08a1bc46bc70100a783f047367db050da67e50d		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows_7_2008server	windows	1	https://yandex.ru/	Krasnodar	35	Russia	225	https://zeonpbx.ru/call-center?etext=2202.XqRwa6GbnlIj_YrO1pWeFWxvdnN6YWVnc2lkcXB6cWU.d08a1bc46bc70100a783f047367db050da67e50d	0	2951971978449781190	[2951971978449781190]
1	android_browser	1681529424599086559	2023-04-15	2023-04-15 06:30:24	2023-04-15 06:30:24	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_oreo81	android	1		Togliatti	240	Russia	225	https://zeonpbx.ru/call-center	0	1928494928573235491	[1928494928573235491]
1	miui	168813998655300136	2023-06-30	2023-06-30 18:46:26	2023-06-30 18:46:26	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	xiaomi	android_13	android	1	https://yandex.ru/games/app/181186	Maykop	1093	Russia	225	https://zeonpbx.ru/call-center	0	3661414107364458811	[3661414107364458811]
0	chromemobile	1689110022885600115	2023-07-12	2023-07-12 00:13:43	2023-07-12 00:13:43	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	softgallery.ru					ad	tecno	android_11	android	1	https://softgallery.ru/	Donetsk	142		0	https://zeonpbx.ru/call-center	31	3915703583045320958	[3915703583045320958,3915711579548811518]
0	chromemobile	1688170825532522156	2023-07-01	2023-07-01 03:20:25	2023-07-01 03:20:25	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	infinix	android_11	android	1	https://yandex.ru/games/app/188408	Chita	68	Russia	225	https://zeonpbx.ru/call-center	15	3669498402926231957	[3669498402926231957,3669502327241572680]
1	headlesschrome	1689101510779211441	2023-07-11	2023-07-11 21:51:51	2023-07-11 21:51:51	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		linux	gnu_linux	1			0	United States	84	https://zeonpbx.ru/	0	3913473019258339506	[3913473019258339506]
0	chrome	1687315826723640819	2023-06-21	2023-06-21 05:50:30	2023-06-21 05:50:30	1	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	yandex.ru					ad		windows_7_2008server	windows	1	https://yandex.ru/games/app/224591		0	Russia	225	https://zeonpbx.ru/medcentre	15	3445366554060390665	[3445366554060390665,3445370645381120265]
0	samsung_internet	1681463572897514573	2023-04-14	2023-04-14 12:12:47	2023-04-14 12:12:47	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad		linux	gnu_linux	1		Bryansk	191	Russia	225	https://zeonpbx.ru/call-center	15	1911231085556007016	[1911231085556007016,1911234832316760228]
0	chromemobile	1685661293698371539	2023-06-02	2023-06-02 02:06:09	2023-06-02 02:06:09	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	1	ya_direct	m.loloo.ru					ad	xiaomi	android_pie90	android	1	https://m.loloo.ru/	Magadan	79	Russia	225	https://zeonpbx.ru/stomatolog	21	3011502425693749364	[3011502425693749364,3011507704581324903]
0	chrome	1685696993726719179	2023-06-02	2023-06-02 12:09:53	2023-06-02 12:09:53	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	e.mail.ru					ad		windows10	windows	1	https://e.mail.ru/	Novosibirsk	65	Russia	225	https://zeonpbx.ru/call-center	15	3020998192708190247	[3020998192708190247,3021002097844813863]
1	chrome	1683888336485823508	2023-05-12	2023-05-12 13:45:35	2023-05-12 13:45:35	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	0	2546869468860514416	[2546869468860514416]
0	chrome	1682320703487760383	2023-04-24	2023-04-24 10:18:24	2023-04-24 10:18:24	1	https://zeonpbx.ru/company		[\'2023-04-24 10:18:56\']	[292370736]	[1]	1	ya_direct	mail.yandex.ru					ad		windows10	windows	2	https://mail.yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	58	2135924206985806051	[2135924206985806051,2135932542364680419,2135939372414402787,2135929008511254565]
1	samsung_internet	1688215576622661998	2023-07-01	2023-07-01 15:46:16	2023-07-01 15:46:16	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct						ad	samsung	android_13	android	1		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	0	3681229686375186863	[3681229686375186863]
1	yandex_browser	1688308541955629365	2023-07-02	2023-07-02 17:35:43	2023-07-02 17:35:43	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows_7_2008server	windows	1	https://yandex.ru/	Novosibirsk	65	Russia	225	https://zeonpbx.ru/	0	3705600416785105071	[3705600416785105071]
1	chrome	1687493923156353576	2023-06-23	2023-06-23 07:18:43	2023-06-23 07:18:43	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows_7_2008server	windows	1			0	Russia	225	https://zeonpbx.ru/	0	3492052609940324486	[3492052609940324486]
1	chromemobile	1687387869698780385	2023-06-22	2023-06-22 01:51:08	2023-06-22 01:51:08	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	huawei	android_12	android	1		Cherkessk	1104	Russia	225	https://zeonpbx.ru/medcentre	0	3464250874561298698	[3464250874561298698]
0	chromemobile	1687475771108040928	2023-06-23	2023-06-23 02:16:08	2023-06-23 02:16:08	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct						ad	realme	android_12	android	1			0	Russia	225	https://zeonpbx.ru/	77	3487293495749640412	[3487293495749640412,3487313640066908426]
1	chrome	1689508555299560153	2023-07-16	2023-07-16 14:55:55	2023-07-16 14:55:55	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	Russia	225	https://zeonpbx.ru/	0	4020176289628422150	[4020176289628422150]
0	samsung_internet	1686325465471455080	2023-06-09	2023-06-09 18:44:24	2023-06-09 18:44:24	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_12	android	1		Tver	14	Russia	225	https://zeonpbx.ru/call-center	14	3185748001580384334	[3185748001580384334,3185751877638684770]
0	chromemobile	1685076963632345198	2023-05-26	2023-05-26 12:46:05	2023-05-26 12:46:05	2	https://zeonpbx.ru/call-center#robotmasha		[]	[]	[]	0	ya_undefined						ad	apple	ios16	ios_double	1		Elista	1094	Russia	225	https://zeonpbx.ru/call-center#robotmasha	15	2863022931073827133	[2863022931073827133,2863026874500514041]
1	chromemobile	1688144730495034284	2023-06-30	2023-06-30 20:05:31	2023-06-30 20:05:31	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	androeed.ru					ad	xiaomi	android_12	android	1	https://androeed.ru/		0	Russia	225	https://zeonpbx.ru/call-center	0	3662657988622287065	[3662657988622287065]
0	chromemobile	1684939727950567860	2023-05-24	2023-05-24 17:48:46	2023-05-24 17:48:46	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_12	android	2		Almaty	162	Kazakhstan	159	https://zeonpbx.ru/	7	2822485482425811214	[2822485482425811214,2822487332486381838]
0	opera_mobile	1689784356987757310	2023-07-19	2023-07-19 19:32:36	2023-07-19 19:32:36	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	google.com	google_search	google			organic	samsung	android_13	android	1	https://google.com/	Almaty	162	Kazakhstan	159	https://zeonpbx.ru/	15	4092475908947968023	[4092475908947968023,4092479865138446359]
0	chromemobile	1687661724519308393	2023-06-25	2023-06-25 05:55:24	2023-06-25 05:55:24	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		android_10	android	2	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	576	3536040535075586300	[3536040535075586300,3536184558034354428,3536044461308248316,3536191681186496553]
0	android_browser	1682367497466870561	2023-04-24	2023-04-24 23:18:18	2023-04-24 23:18:18	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	15	2148190955059544316	[2148190955059544316,2148195071669305398]
0	chrome	1685448495918867309	2023-05-30	2023-05-30 15:08:14	2023-05-30 15:08:14	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	crmindex.ru					referral		windows10	windows	1	https://crmindex.ru/		0	Russia	225	https://zeonpbx.ru/	15	2955855745622474839	[2955855745622474839,2955859694567293015]
0	yandex_browser	1683751149420174043	2023-05-10	2023-05-10 23:39:10	2023-05-10 23:39:10	1	https://zeonpbx.ru/company		[\'2023-05-10 23:39:19\',\'2023-05-10 23:39:20\',\'2023-05-10 23:39:41\']	[292373932,292370736,292373932]	[1,1,2]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	3	https://yandex.ru/	Dolgoprudniy	214	Russia	225	https://zeonpbx.ru/call-center	111	2510906988445040650	[2510906988445040650,2510909425806999910,2510909733412536678,2510913110294659082,2510914147896524957,2510915114631430301,2510923595704696989,2510931984526868838,2510933331882279165,2510916508259451037,2510936170471620765]
1	miui	1681799605340321615	2023-04-18	2023-04-18 08:35:15	2023-04-18 08:35:15	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_nougat	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	1998406333534044244	[1998406333534044244]
1	chromemobile	1685054469594500108	2023-05-26	2023-05-26 01:41:08	2023-05-26 01:41:08	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	orgpage.ru					ad	oppo	android_13	android	1	https://orgpage.ru/moskva/okna-rosta-541592.html	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	2852564236177768608	[2852564236177768608]
0	chrome	1681289794853552357	2023-04-12	2023-04-12 11:52:05	2023-04-12 11:52:05	1	https://zeonpbx.ru/techchar		[]	[]	[]	1	ya_direct	dzen.ru					ad		windows10	windows	5	https://dzen.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	1232	1865606817375322309	[1865606817375322309,1865647051690999820,1865659610293600280,1865890728304181260,1865929924432101400,1865610748149104837]
1	samsung_internet	1684571351176561380	2023-05-20	2023-05-20 11:30:58	2023-05-20 11:30:58	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad	samsung	android_13	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2725945882749698195	[2725945882749698195]
1	yasearchapp	1689854692387477191	2023-07-20	2023-07-20 15:04:52	2023-07-20 15:04:52	2	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	tecno	android_11	android	1	https://yandex.ru/	Astrahan	37	Russia	225	https://zeonpbx.ru/robotmasha	0	4110913945275990200	[4110913945275990200]
0	chromemobile	1685688704442989687	2023-06-13	2023-06-13 14:34:05	2023-06-13 14:34:05	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	xiaomi	android_pie90	android	1			0	Russia	225	https://zeonpbx.ru/call-center	15	3272408161316765721	[3272408161316765721,3272411882249781273]
0	chrome	1683453993551284034	2023-05-07	2023-05-07 13:06:32	2023-05-07 13:06:32	1	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	rlsnet.ru					ad		windows11	windows	1	https://rlsnet.ru/	Yoshkar-Ola	41	Russia	225	https://zeonpbx.ru/medcentre	15	2433008845450903769	[2433008845450903769,2433012736529793408]
0	chromemobile	1687379646178753386	2023-06-21	2023-06-21 23:34:07	2023-06-21 23:34:07	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Grozniy	1106	Russia	225	https://zeonpbx.ru/medcentre	15	3462095799535009847	[3462095799535009847,3462099864457838647]
1	opera	168501236862938436	2023-05-25	2023-05-25 13:59:27	2023-05-25 13:59:27	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1		Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/	0	2841527870851907669	[2841527870851907669]
0	chrome	1683125548205781518	2023-05-03	2023-05-03 17:52:28	2023-05-03 17:52:28	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	21	2346909208019468291	[2346909208019468291,2346914814529634307]
0	chrome	1685519778482808281	2023-05-31	2023-05-31 12:00:53	2023-05-31 12:00:53	1	https://zeonpbx.ru/company		[]	[]	[]	0	ya_undefined						direct		windows10	windows	2		Moscow	213	Russia	225	https://zeonpbx.ru/	21	2975558463245779052	[2975558463245779052,2975560498358255802,2975563751631880378]
1	android_browser	1682126641365427326	2023-04-22	2023-04-22 04:24:01	2023-04-22 04:24:01	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_13	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2085051839126175822	[2085051839126175822]
0	firefox_mobile	168818593473392076	2023-07-01	2023-07-01 07:32:16	2023-07-01 07:32:16	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	m.myfin.by					ad		android_10	android	1	https://m.myfin.by/		0	Russia	225	https://zeonpbx.ru/call-center	15	3673460004007444678	[3673460004007444678,3673463641019515078]
0	yandex_browser	168638500365977201	2023-06-10	2023-06-10 11:16:43	2023-06-10 11:16:43	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/		0		0	https://zeonpbx.ru/	15	3201355766140764186	[3201355766140764186,3201359680841711642]
1	chromemobile	1687216587963688043	2023-06-20	2023-06-20 03:09:27	2023-06-20 03:09:27	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	0	ya_direct						ad	realme	android_12	android	1			0	Russia	225	https://zeonpbx.ru/stomatolog	0	3420184320838205867	[3420184320838205867]
0	chrome	168717271393939499	2023-06-19	2023-06-19 14:05:12	2023-06-19 14:05:12	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	yandex.by	yandex_search	yandex			organic		macos_or_other	macos	1	https://yandex.by/	Minsk	157	Belarus	149	https://zeonpbx.ru/	15	3407849160888549739	[3407849160888549739,3407853075629604956]
1	chromemobile	1687259302992328313	2023-06-20	2023-06-20 14:08:22	2023-06-20 14:08:22	2	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	trashbox.ru					ad	xiaomi	android_12	android	1	https://trashbox.ru/	Makhachkala	28	Russia	225	https://zeonpbx.ru/robotmasha	0	3430548137052733699	[3430548137052733699]
1	yasearchapp	1683462345215096549	2023-05-07	2023-05-07 14:25:52	2023-05-07 14:25:52	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	trashbox.ru					ad	huawei	android_10	android	1	https://trashbox.ru/		0	Russia	225	https://zeonpbx.ru/call-center	0	2434256702077665411	[2434256702077665411]
0	miui	16837348228672322	2023-05-10	2023-05-10 19:07:03	2023-05-10 19:07:03	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	49	2506627050606952567	[2506627050606952567,2506639877531239596]
0	samsung_internet	1682439266570442141	2023-04-25	2023-04-25 19:14:31	2023-04-25 19:14:31	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_11	android	1		Naryan-Mar	10902	Russia	225	https://zeonpbx.ru/call-center	12	2167005775608414487	[2167005775608414487,2167008949337588097]
0	headlesschrome	1685349206487030439	2023-05-29	2023-05-29 11:33:25	2023-05-29 11:33:25	1	https://zeonpbx.ru/telecom		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		linux	gnu_linux	3	https://yandex.ru/	Kyzyl	11333	Russia	225	https://zeonpbx.ru/medcentre	50	2929827756294275074	[2929827756294275074,2929832973082558525,2929840865707819376,2929831686302859266,2929836916596801538]
1	chrome	1681318051464758664	2023-04-12	2023-04-12 19:47:31	2023-04-12 19:47:31	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad		windows10	windows	1	https://yandex.ru/games/play/99195?app-id=99195&is-united-page=1	Shadrinsk	11159	Russia	225	https://zeonpbx.ru/call-center	0	1873084919966073172	[1873084919966073172]
0	miui	1685829753821387197	2023-06-04	2023-06-04 01:02:31	2023-06-04 01:02:31	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Evpatoria	11463	Russia	225	https://zeonpbx.ru/call-center	16	3055800168416804897	[3055800168416804897,3055804045225099291]
1	chromemobile	1687266423471330154	2023-06-20	2023-06-20 14:08:24	2023-06-20 14:08:24	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	ru.drivemusic.me					ad	xiaomi	android_12	android	1	http://ru.drivemusic.me/		0	Russia	225	https://zeonpbx.ru/call-center	0	3430548664752275640	[3430548664752275640]
1	chromemobile	1684151550600940585	2023-05-15	2023-05-15 14:52:28	2023-05-15 14:52:28	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	trashbox.ru					ad	transsion	android_10	android	1	https://trashbox.ru/link/brawl-stars-android		0	Russia	225	https://zeonpbx.ru/call-center	0	2615869016382636206	[2615869016382636206]
