ym:pv:artificial	ym:pv:browser	ym:pv:clientID	ym:pv:date	ym:pv:dateTime	ym:pv:deviceCategory	ym:pv:download	ym:pv:from	ym:pv:goalsID	ym:pv:lastAdvEngine	ym:pv:lastSearchEngine	ym:pv:lastSearchEngineRoot	ym:pv:lastSocialNetwork	ym:pv:lastSocialNetworkProfile	ym:pv:lastTrafficSource	ym:pv:link	ym:pv:mobilePhone	ym:pv:operatingSystem	ym:pv:operatingSystemRoot	ym:pv:referer	ym:pv:regionCity	ym:pv:regionCityID	ym:pv:regionCountry	ym:pv:regionCountryID	ym:pv:URL
0	chromemobile	1682438312843585022	2023-05-01	2023-05-01 17:18:04	2	0		[]	yandex					ad	0	huawei	android_11	android		Budennovsk	11055	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682438312843585022	2023-05-01	2023-05-01 17:18:20	2	0		[]	yandex					ad	0	huawei	android_11	android		Budennovsk	11055	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682936159159032471	2023-05-01	2023-05-01 13:15:58	2	0		[]	yandex					ad	0		android_11	android		Naryan-Mar	10902	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682936159159032471	2023-05-01	2023-05-01 13:16:15	2	0		[]	yandex					ad	0		android_11	android		Naryan-Mar	10902	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682909020852330429	2023-05-01	2023-05-01 05:43:40	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://tube.buzzoola.com/	Nazran	1092	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682909020852330429	2023-05-01	2023-05-01 05:43:55	2	0		[]						direct	0	xiaomi	android_12	android		Nazran	1092	Russia	225	https://zeonpbx.ru/policy
1	chromemobile	1682909020852330429	2023-05-01	2023-05-01 05:44:07	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Nazran	1092	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682928390133660030	2023-05-01	2023-05-01 11:06:33	2	0		[]	yandex					ad	0	tecno	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682928390133660030	2023-05-01	2023-05-01 11:06:47	2	0		[]	yandex					ad	0	tecno	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682928390133660030	2023-05-01	2023-05-01 15:24:29	2	0		[]	yandex					ad	0	tecno	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682928390133660030	2023-05-01	2023-05-01 15:24:46	2	0		[]	yandex					ad	0	tecno	android_12	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682958766968774754	2023-05-01	2023-05-01 19:32:46	2	0		[]	yandex					ad	0		android_11	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682916587829290213	2023-05-01	2023-05-01 07:49:47	2	0		[]	yandex					ad	0	huawei	android_10	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682930510940713196	2023-05-01	2023-05-01 11:41:49	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Barnaul	197	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682930510940713196	2023-05-01	2023-05-01 11:42:16	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Barnaul	197	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682930510940713196	2023-05-01	2023-05-01 11:42:29	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Barnaul	197	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168296696918711077	2023-05-01	2023-05-01 21:49:31	2	0		[]	yandex					ad	0	oppo	android_pie90	android	https://trashbox.ru/		0	Russia	225	https://zeonpbx.ru/stomatolog
0	chromemobile	1682938471965584463	2023-05-01	2023-05-01 13:54:34	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682938471965584463	2023-05-01	2023-05-01 13:54:52	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682938471965584463	2023-05-01	2023-05-01 14:00:37	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682938471965584463	2023-05-01	2023-05-01 14:00:54	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center
0	yandexsearch	1681557139555625617	2023-05-01	2023-05-01 19:49:47	2	0		[]	yandex					ad	0	samsung	android_13	android	https://love.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	yandexsearch	1681557139555625617	2023-05-01	2023-05-01 19:50:04	2	0		[]	yandex					ad	0	samsung	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682973344599714882	2023-05-01	2023-05-01 23:35:46	2	0		[]	yandex					ad	0		android_11	android		Ufa	172	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682973344599714882	2023-05-01	2023-05-01 23:36:01	2	0		[]	yandex					ad	0		android_11	android		Ufa	172	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682949503183014515	2023-05-01	2023-05-01 18:59:05	2	0		[]	yandex					ad	0	samsung	android_12	android	https://cheat-for-games.ru/	Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/stomatolog
1	chromemobile	1682949503183014515	2023-05-01	2023-05-01 18:59:27	2	0		[]	yandex					ad	0	samsung	android_12	android		Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/stomatolog
0	chromemobile	1682949503183014515	2023-05-01	2023-05-01 19:01:00	2	0		[]	yandex					ad	0	samsung	android_12	android	https://cheat-for-games.ru/	Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/stomatolog
1	chromemobile	1682949503183014515	2023-05-01	2023-05-01 19:01:15	2	0		[]	yandex					ad	0	samsung	android_12	android		Naberezhnie Chelny	236	Russia	225	https://zeonpbx.ru/stomatolog
0	android_browser	1682942091621000165	2023-05-01	2023-05-01 14:54:51	2	0		[]	yandex					ad	0		android_pie90	android		Derbent	11007	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682942091621000165	2023-05-01	2023-05-01 14:55:06	2	0		[]	yandex					ad	0		android_pie90	android		Derbent	11007	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682924513237073153	2023-05-01	2023-05-01 10:01:54	2	0		[]	yandex					ad	0	apple	ios15	ios_double	https://cameralabs.org/	Ufa	172	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682924513237073153	2023-05-01	2023-05-01 10:02:09	2	0		[]	yandex					ad	0	apple	ios15	ios_double		Ufa	172	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682932746316235767	2023-05-01	2023-05-01 12:19:06	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682932746316235767	2023-05-01	2023-05-01 12:19:23	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682954830748828965	2023-05-01	2023-05-01 18:27:11	2	0		[]	yandex					ad	0		android_11	android		Rostov-na-Donu	39	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682954830748828965	2023-05-01	2023-05-01 18:27:26	2	0		[]	yandex					ad	0		android_11	android		Rostov-na-Donu	39	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168292075246130697	2023-05-01	2023-05-01 08:59:12	2	0		[]	yandex					ad	0	samsung	android_12	android	http://houxue.com/		0	Russia	225	https://zeonpbx.ru/analytics
1	chromemobile	168292075246130697	2023-05-01	2023-05-01 08:59:39	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Germany	96	https://zeonpbx.ru/analytics
0	yandex_browser	1682928363528879053	2023-05-01	2023-05-01 11:07:13	2	0		[]	yandex					ad	0	huawei	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1682926990663122554	2023-05-01	2023-05-01 10:43:08	1	0		[]	yandex	yandex_search	yandex			ad	0		windows11	windows	https://yandex.ru/	Frankfurt am Main	100	Germany	96	https://zeonpbx.ru/?etext=2202.JCf3EYhOSAn0YHj_rEQEZy1uHBHZJj8Ezk9HoxbdDGlqZ3BlaGt6a25wanhsdnp5.acca4c1b7a342424b514ff8ea006b239263bbe98
1	chrome	1682926990663122554	2023-05-01	2023-05-01 10:43:22	1	0		[]	yandex					ad	0		windows11	windows		Frankfurt am Main	100	Germany	96	https://zeonpbx.ru/?etext=2202.JCf3EYhOSAn0YHj_rEQEZy1uHBHZJj8Ezk9HoxbdDGlqZ3BlaGt6a25wanhsdnp5.acca4c1b7a342424b514ff8ea006b239263bbe98
0	chrome	1682926990663122554	2023-05-01	2023-05-01 10:43:46	1	0		[292374269]						external	1		windows11	windows	https://zeonpbx.ru/?etext=2202.JCf3EYhOSAn0YHj_rEQEZy1uHBHZJj8Ezk9HoxbdDGlqZ3BlaGt6a25wanhsdnp5.acca4c1b7a342424b514ff8ea006b239263bbe98	Frankfurt am Main	100	Germany	96	https://telegram.me/iptelefon_bot
0	chrome	1682926990663122554	2023-05-01	2023-05-01 10:43:56	1	0		[292370736]						external	1		windows11	windows	https://zeonpbx.ru/?etext=2202.JCf3EYhOSAn0YHj_rEQEZy1uHBHZJj8Ezk9HoxbdDGlqZ3BlaGt6a25wanhsdnp5.acca4c1b7a342424b514ff8ea006b239263bbe98	Frankfurt am Main	100	Germany	96	tel:84951355555
0	chromemobile	1682968998355937032	2023-05-01	2023-05-01 22:23:17	2	0		[]	yandex					ad	0	huawei	android_10	android		Kizlyar	11009	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682968998355937032	2023-05-01	2023-05-01 22:23:43	2	0		[]	yandex					ad	0	huawei	android_10	android		Kizlyar	11009	Russia	225	https://zeonpbx.ru/call-center
0	opera	1682950376529833499	2023-05-01	2023-05-01 17:12:58	1	0		[]						referral	0		windows_or_other	windows	https://voipoffice.ru/tool/1685/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/
0	opera	1682950376529833499	2023-05-01	2023-05-01 17:13:15	1	0		[]						internal	0		windows_or_other	windows	https://zeonpbx.ru/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/call-center
1	opera	1682950376529833499	2023-05-01	2023-05-01 17:13:22	1	0		[]						direct	0		windows_or_other	windows		Yaroslavl	16	Russia	225	https://zeonpbx.ru/
0	opera	1682950376529833499	2023-05-01	2023-05-01 17:13:59	1	0		[]						internal	0		windows_or_other	windows	https://zeonpbx.ru/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/call-center
0	opera	1682950376529833499	2023-05-01	2023-05-01 17:19:17	1	0		[]						internal	0		windows_or_other	windows	https://zeonpbx.ru/call-center	Yaroslavl	16	Russia	225	https://zeonpbx.ru/
0	opera	1682950376529833499	2023-05-01	2023-05-01 17:21:38	1	0		[]						internal	0		windows_or_other	windows	https://zeonpbx.ru/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681883567975375379	2023-05-01	2023-05-01 19:54:46	2	0		[]	yandex					ad	0		android_11	android			0	Russia	225	https://zeonpbx.ru/call-center
0	edge	1682964384896128486	2023-05-01	2023-05-01 21:06:23	1	0		[]	yandex			odnoklassniki		ad	0		windows_or_other	windows	https://ok.ru/	Krasnodar	35	Russia	225	https://zeonpbx.ru/
0	chromemobile	1682942838421844662	2023-05-01	2023-05-01 15:07:18	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://cis.infox.sg/others/news/2bwoz/?id=sportkp.ru	Barnaul	197	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682926289723258559	2023-05-01	2023-05-01 10:31:30	2	0		[]						internal	0	samsung	android_13	android	https://zeonpbx.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/technical-support
0	opera	1682951769808860650	2023-05-01	2023-05-01 17:36:11	1	0		[]	yandex					ad	0		windows_or_other	windows	https://kletnya-info.turbopages.org/	Bryansk	191	Russia	225	https://zeonpbx.ru/call-center
1	opera	1682951769808860650	2023-05-01	2023-05-01 17:36:36	1	0		[]	yandex					ad	0		windows_or_other	windows		Bryansk	191	Russia	225	https://zeonpbx.ru/call-center
0	chrome	168294261295803849	2023-05-01	2023-05-01 15:03:31	1	0		[]	yandex	yandex_search	yandex			ad	0				https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chrome	168294261295803849	2023-05-01	2023-05-01 15:03:46	1	0		[]	yandex					ad	0					Moscow	213	Russia	225	https://zeonpbx.ru/
0	miui	1682928559668293236	2023-05-01	2023-05-01 11:09:20	2	0		[]	yandex					ad	0	xiaomi	android_11	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682950967303081847	2023-05-01	2023-05-01 17:22:45	2	0		[]	yandex					ad	0	samsung	android_11	android		Krasnoyarsk	62	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682508321963830010	2023-05-01	2023-05-01 17:39:59	2	0		[]	yandex					ad	0	samsung	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1682508321963830010	2023-05-01	2023-05-01 17:40:31	2	0		[]	yandex					ad	0	samsung	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682960446983991008	2023-05-01	2023-05-01 20:00:52	2	0		[]	yandex					ad	0	samsung	android_12	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682960446983991008	2023-05-01	2023-05-01 20:01:08	2	0		[]	yandex					ad	0	samsung	android_12	android		Nalchik	30	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1682946478854823220	2023-05-01	2023-05-01 16:07:58	2	0		[]	yandex					ad	0	samsung	android_11	android		Yoshkar-Ola	41	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682935958803013258	2023-05-01	2023-05-01 13:12:37	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682935958803013258	2023-05-01	2023-05-01 13:12:53	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1682935958803013258	2023-05-01	2023-05-01 13:17:16	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1682935958803013258	2023-05-01	2023-05-01 13:17:31	2	0		[]	yandex					ad	0	samsung	android_13	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168293626127327312	2023-05-01	2023-05-01 13:17:43	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Vladikavkaz	33	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	168293626127327312	2023-05-01	2023-05-01 13:18:17	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Vladikavkaz	33	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1683056223767836517	2023-05-02	2023-05-02 22:37:04	1	0		[]	yandex	yandex_search	yandex			ad	0		windows_or_other	windows	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chrome	1683056223767836517	2023-05-02	2023-05-02 22:37:26	1	0		[]	yandex					ad	0		windows_or_other	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:16:24	1	0		[]						direct	0		windows10	windows			0	Sri Lanka	10109	https://zeonpbx.ru/
1	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:16:39	1	0		[]						direct	0		windows10	windows			0	Sri Lanka	10109	https://zeonpbx.ru/
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:17:36	1	0		[292374522]						external	1		windows10	windows	https://zeonpbx.ru/		0	Sri Lanka	10109	https://vk.com/public135995386
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:17:48	1	0		[292374547]						external	1		windows10	windows	https://zeonpbx.ru/		0	Sri Lanka	10109	https://youtube.com/channel/UCHCAFytrutMW443MPCNpVdA
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:18:01	1	0		[292374269]						external	1		windows10	windows	https://zeonpbx.ru/		0	Sri Lanka	10109	https://telegram.me/iptelefon_bot
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:18:07	1	0		[292374457]						external	1		windows10	windows	https://zeonpbx.ru/		0	Sri Lanka	10109	https://wa.me/79917772928
0	yandex_browser	1663574919393703251	2023-05-02	2023-05-02 12:18:14	1	0		[292374776]						external	1		windows10	windows	https://zeonpbx.ru/		0	Sri Lanka	10109	https://dzen.ru/gorodkov
0	sputnik	1682999975445005769	2023-05-02	2023-05-02 06:59:44	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/	Samara	51	Russia	225	https://zeonpbx.ru/call-center
1	sputnik	1682999975445005769	2023-05-02	2023-05-02 06:59:59	1	0		[]						direct	0		windows10	windows		Samara	51	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1683026275713434509	2023-05-02	2023-05-02 14:17:54	1	0		[]	yandex	yandex_search	yandex			ad	0		windows_or_other	windows	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chrome	1683026275713434509	2023-05-02	2023-05-02 14:18:09	1	0		[]	yandex					ad	0		windows_or_other	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1683026275713434509	2023-05-02	2023-05-02 14:18:41	1	0		[]						internal	0		windows_or_other	windows	https://zeonpbx.ru/call-center	Moscow	213	Russia	225	https://zeonpbx.ru/gos
0	chrome	1682003282225529344	2023-05-02	2023-05-02 18:28:14	1	0		[]		google_search	google			organic	0		windows_or_other	windows	https://google.com/		0	Netherlands	118	https://zeonpbx.ru/
1	chrome	1682003282225529344	2023-05-02	2023-05-02 18:28:29	1	0		[]						direct	0		windows_or_other	windows			0	Netherlands	118	https://zeonpbx.ru/
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:20:40	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:20:44	1	0		[292370736]						external	1		windows10	windows	https://zeonpbx.ru/call-center	Moscow	213	Russia	225	tel:84951355555
1	chrome	1683015641772666036	2023-05-02	2023-05-02 11:20:56	1	0		[]	yandex					ad	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:21:57	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/call-center	Moscow	213	Russia	225	https://zeonpbx.ru/company
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:22:28	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/company	Moscow	213	Russia	225	https://zeonpbx.ru/otrasresheniya
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:24:34	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/otrasresheniya	Moscow	213	Russia	225	https://zeonpbx.ru/company
0	chrome	1683015641772666036	2023-05-02	2023-05-02 11:24:39	1	0		[]						internal	0		windows10	windows	https://zeonpbx.ru/company	Moscow	213	Russia	225	https://zeonpbx.ru/
0	firefox	1683023396143522441	2023-05-02	2023-05-02 13:29:55	1	0		[]		google_search	google			organic	0		linux	gnu_linux	https://google.com/	Ust-Ilimsk	11273	Russia	225	https://zeonpbx.ru/
0	firefox	1683023396143522441	2023-05-02	2023-05-02 13:30:06	1	0		[]						internal	0		linux	gnu_linux	https://zeonpbx.ru/	Ust-Ilimsk	11273	Russia	225	https://zeonpbx.ru/technical-support
1	firefox	1683023396143522441	2023-05-02	2023-05-02 13:30:22	1	0		[]						direct	0		linux	gnu_linux		Ust-Ilimsk	11273	Russia	225	https://zeonpbx.ru/
0	chromemobile	1683019755991966881	2023-05-02	2023-05-02 12:29:21	2	0		[]		google_search	google			organic	0	tecno	android_12	android	https://google.com/	Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1683019755991966881	2023-05-02	2023-05-02 12:29:36	2	0		[]						direct	0	tecno	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1683019755991966881	2023-05-02	2023-05-02 12:29:44	2	0		[]						internal	0	tecno	android_12	android	https://zeonpbx.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/marketing
0	chromemobile	1683019755991966881	2023-05-02	2023-05-02 12:29:48	2	0		[]		google_search	google			organic	0	tecno	android_12	android	https://google.com/	Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1683026631379202886	2023-05-02	2023-05-02 14:23:44	2	0		[]						direct	0	samsung	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1683026631379202886	2023-05-02	2023-05-02 14:23:59	2	0		[]						direct	0	samsung	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chrome	1683008845209644619	2023-05-02	2023-05-02 09:27:25	1	0		[]						direct	0		windows10	windows			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	168298785681922557	2023-05-02	2023-05-02 03:37:13	2	0		[]						direct	0	xiaomi	android_pie90	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	168298785681922557	2023-05-02	2023-05-02 03:37:30	2	0		[]						direct	0	xiaomi	android_pie90	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yandexsearch	168305620794056635	2023-05-02	2023-05-02 22:36:47	2	0		[]	yandex	yandex_search	yandex			ad	0	xiaomi	android_10	android	https://yandex.ru/	Tver	14	Russia	225	https://zeonpbx.ru/call-center
0	safari_mobile	1683016598978806086	2023-05-02	2023-05-02 11:36:38	2	0		[]						direct	0	apple	ios16	ios_double		Domodedovo	10725	Russia	225	https://zeonpbx.ru/
0	safari	1682002317743586946	2023-05-02	2023-05-02 11:52:46	1	0		[]		google_search	google			organic	0		mac_os_catalina	macos	https://google.com/	Domodedovo	10725	Russia	225	https://zeonpbx.ru/
